dept_id,oc_code,org,bldg,building,acronym,flr_id,location_code,loc_type,usage_percent,usage_code,user_sqft,net_user_sqft,poly_sqft,net_poly_sqft,loc_status
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303B,STFOFF,100,GENADM,127,127,127,127,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303B,STFOFF,100,ORGRES,127,127,127,127,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303C,STFOFF,100,GENADM,107,107,107,107,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303C,STFOFF,100,ORGRES,107,107,107,107,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303D,STFOFF,100,GENADM,106,106,106,106,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303D,STFOFF,100,ORGRES,106,106,106,106,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303E,STFOFF,100,GENADM,105,105,105,105,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303E,STFOFF,100,ORGRES,105,105,105,105,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303F,STFOFF,100,GENADM,105,105,105,105,OCCUPIED
GSE,SPED-ATRC,AUTISM TRAINING AND RESEARCH CENTER,B0251,UTS - 2121 SW FOURTH (UNIVERSITY TECHNOLOGY SERVICES),"UTS ",3,303F,STFOFF,100,ORGRES,105,105,105,105,OCCUPIED
